"";"PROBEID";"SYMBOL";"ENTREZID";"GENENAME";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"721";"1419135_at";"Ltb";"16994";"lymphotoxin B";-0,312703758243327;9,88882254615388;-0,531469944640339;0,600410226935835;0,962137603500958;-4,63004577009328
"722";"1419144_at";"Cd163";"93671";"CD163 antigen";0,271694817725987;4,56624036282099;0,415217110453603;0,681998020154229;0,962137603500958;-4,63524781277335
"723";"1419149_at";"Serpine1";"18787";"serine (or cysteine) peptidase inhibitor, clade E, member 1";-0,185022356992;5,47695860452694;-0,308424797260186;0,760655880543664;0,967355994190942;-4,63893012688415
"724";"1419153_at";"Pclaf";"68026";"PCNA clamp associated factor";-0,35608954449474;8,87066621710999;-1,31949930490322;0,200548229847018;0,962137603500958;-4,56545360477934
"725";"1419158_a_at";"Hars2";"70791";"histidyl-tRNA synthetase 2";0,075996752528221;6,69482244634647;0,249783511282915;0,805068566159963;0,974680162673166;-4,64049729156416
"726";"1419162_s_at";"Dnajc3";"100037258";"DnaJ heat shock protein family (Hsp40) member C3";-0,119000781156597;5,5401698073057;-0,406045117493026;0,688625467939449;0,962137603500958;-4,63560566097491
"727";"1419165_at";"Zfp260";"26466";"zinc finger protein 260";0,0921634088457379;7,08311653534848;0,172100770143597;0,864929081811574;0,981293497838278;-4,64207077045427
"728";"1419169_at";"Mapk6";"50772";"mitogen-activated protein kinase 6";-0,593953369862156;10,5194315442803;-1,68898867136471;0,105323546272199;0,962137603500958;-4,52110241664341
"729";"1419170_at";"Fam174a";"67698";"family with sequence similarity 174, member A";-0,343553452406775;8,34132378735218;-1,29365232813362;0,209181761354907;0,962137603500958;-4,56827665773867
"730";"1419178_at";"Cd3g";"12502";"CD3 antigen, gamma polypeptide";0,130223948949512;8,41670864316919;0,157778332644954;0,876068335183723;0,984099766035683;-4,6422979757154
"731";"1419181_at";"Zfp326";"54367";"zinc finger protein 326";0,208138576296994;4,43791988092665;0,656856389687785;0,518075130746892;0,962137603500958;-4,62308041850881
"732";"1419185_a_at";"Mlxipl";"58805";"MLX interacting protein-like";-0,246880503642529;5,7867954981949;-0,807739401981047;0,427874334302351;0,962137603500958;-4,61291096829464
"733";"1419186_a_at";"St8sia4";"20452";"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4";-0,0395059077313231;9,68459740902784;-0,0608174920966126;0,952052783775873;0,992483278465751;-4,64331837890477
"734";"1419196_at";"Hamp";"84506";"hepcidin antimicrobial peptide";-0,835706684782391;5,74679942537812;-0,660709316545369;0,515647148793979;0,962137603500958;-4,62284465982643
"735";"1419206_at";"Cd37";"12493";"CD37 antigen";0,0128892162882277;10,3736279896582;0,0244754383610183;0,980693665257726;0,998232659676309;-4,64346776581907
"736";"1419208_at";"Map3k8";"26410";"mitogen-activated protein kinase kinase kinase 8";-0,208062352893668;7,15850993190913;-0,493613353776258;0,626463177795548;0,962137603500958;-4,63187444758868
"737";"1419209_at";"Cxcl1";"14825";"C-X-C motif chemokine ligand 1";0,275597871926673;5,25597008331956;0,371543561481129;0,713781271969713;0,962137603500958;-4,63688205137884
"738";"1419212_at";"Icosl";"50723";"icos ligand";0,0934175663957113;7,78768748713397;0,1769937989194;0,86112998121503;0,981293497838278;-4,64198865087432
"739";"1419222_at";"Tbxa2r";"21390";"thromboxane A2 receptor";0,0201026556066086;7,52764758996751;0,0997420177340625;0,921450996492751;0,985255607426661;-4,64301730459994
"740";"1419226_at";"Cd96";"84544";"CD96 antigen";0,379775761801806;7,06417156167449;0,684141745365247;0,501017775754378;0,962137603500958;-4,62138342019264
"741";"1419232_a_at";"Apoa1";"11806";"apolipoprotein A-I";-0,829866415335803;6,1515420748965;-0,674899390499084;0,50675976196978;0,962137603500958;-4,62196538357124
"742";"1419239_at";"Zfp54";"22712";"zinc finger protein 54";0,0618567442042917;4,11019735008883;0,263557817722206;0,794569549954647;0,972016137481508;-4,64015839156875
"743";"1419247_at";"Rgs2";"19735";"regulator of G-protein signaling 2";-0,583817906532126;9,4854602988297;-1,40238476122642;0,174731575946081;0,962137603500958;-4,55613427182436
"744";"1419249_at";"Cdk14";"18647";"cyclin dependent kinase 14";-0,211267780007292;5,02547759413382;-0,829530584049243;0,415700353536009;0,962137603500958;-4,61128680491408
"745";"1419254_at";"Mthfd2";"17768";"methylenetetrahydrofolate dehydrogenase (NAD+ dependent), methenyltetrahydrofolate cyclohydrolase";-0,489848327236032;8,93708917038882;-1,07257653691856;0,295067392355565;0,962137603500958;-4,59067375712175
"746";"1419257_at";"Tcea1";"21399";"transcription elongation factor A (SII) 1";-0,158044529225572;8,76070031833676;-0,670834409816525;0,509296874449943;0,962137603500958;-4,62221903097346
"747";"1419259_at";"Rsu1";"20163";"Ras suppressor protein 1";-0,288241461017478;10,2555553177972;-1,21250151122872;0,238160087539094;0,962137603500958;-4,57687088435606
"748";"1419260_a_at";"Snrpb";"20638";"small nuclear ribonucleoprotein B";0,165474518222103;8,52854759550045;0,636163613273853;0,531222439874071;0,962137603500958;-4,62432469349519
"749";"1419270_a_at";"Dut";"110074";"deoxyuridine triphosphatase";-0,019236184347017;7,11257867586748;-0,0718679542602527;0,943355296369534;0,990970466360321;-4,64324772958917
"750";"1419272_at";"Myd88";"17874";"myeloid differentiation primary response gene 88";-0,554022832240493;9,17805152995092;-1,19630965069792;0,244289406223295;0,962137603500958;-4,57853535006403
"751";"1419273_at";"Uri1";"19777";"URI1, prefoldin-like chaperone";0,531218963633121;7,76087680029525;1,27843504455116;0,214397754739642;0,962137603500958;-4,56991965283758
"752";"1419276_at";"Enpp1";"18605";"ectonucleotide pyrophosphatase/phosphodiesterase 1";0,442105686991109;5,55487659063017;1,18119947119537;0,250115376445057;0,962137603500958;-4,58007312698021
"753";"1419280_at";"Pip4k2a";"18718";"phosphatidylinositol-5-phosphate 4-kinase, type II, alpha";-0,333959743231498;8,74104389033445;-1,15190544131722;0,261704492016909;0,962137603500958;-4,583011212936
"754";"1419281_a_at";"Zpr1";"22687";"ZPR1 zinc finger";0,335039422276875;7,29461060610716;1,04440599739207;0,307620006554282;0,962137603500958;-4,59328858169068
"755";"1419282_at";"Ccl12";"20293";"C-C motif chemokine ligand 12";0,672247111330705;4,4818054777335;0,788592432536875;0,43875231326191;0,962137603500958;-4,61430625279166
"756";"1419296_at";"Arhgap4";"171207";"Rho GTPase activating protein 4";-0,237725991854436;8,69558605426496;-0,601472487140269;0,553663324506619;0,962137603500958;-4,62632728203464
"757";"1419297_at";"H2-Oa";"15001";"histocompatibility 2, O region alpha locus";0,44639762721248;8,36951407191049;0,523214176385464;0,606047116977185;0,962137603500958;-4,630455555792
"758";"1419298_at";"Pon3";"269823";"paraoxonase 3";-0,218015291312816;4,62081405497494;-0,753240069277251;0,45927824195816;0,962137603500958;-4,61680345257709
"759";"1419301_at";"Fzd4";"14366";"frizzled class receptor 4";-0,014391125309376;5,19054610943067;-0,0717259373533234;0,943467030207852;0,990970466360321;-4,64324871213556
"760";"1419307_at";"Tnfrsf13c";"72049";"tumor necrosis factor receptor superfamily, member 13c";0,401669660282073;7,31943175901211;0,473100885926976;0,6407939864546;0,962137603500958;-4,6328112388739
"761";"1419309_at";"Pdpn";"14726";"podoplanin";-0,262246707757603;6,2185525305854;-0,687680864654006;0,498828827189938;0,962137603500958;-4,62115864280078
"762";"1419311_at";"Trim10";"19824";"tripartite motif-containing 10";0,0626438694982028;11,7570449507523;0,147461745968297;0,884108482935237;0,984099766035683;-4,64244946157251
"763";"1419318_at";"Saa4";"20211";"serum amyloid A 4";-0,322299700609866;6,51099335622743;-0,46656701037761;0,645389405021426;0,962137603500958;-4,63310161134113
"764";"1419321_at";"F7";"14068";"coagulation factor VII";-0,269585518907315;6,33943817903119;-0,711254232211962;0,48438823334203;0,962137603500958;-4,61963430175714
"765";"1419349_a_at";"Cyp2d9";"13105";"cytochrome P450, family 2, subfamily d, polypeptide 9";-0,0927057999942633;6,17649227065393;-0,263747986232387;0,79442487325105;0,972016137481508;-4,64015358691255
"766";"1419356_at";"Klf7";"93691";"Kruppel-like transcription factor 7 (ubiquitous)";-0,293167623668976;7,36278901523447;-0,911670945700111;0,371808017131504;0,962137603500958;-4,60482461809994
"767";"1419360_a_at";"Ss18";"268996";"SS18, subunit of BAF chromatin remodeling complex";0,166155859553548;8,79070358101553;0,530890181388705;0,600805250481809;0,962137603500958;-4,63007474680108
"768";"1419372_at";"Gosr2";"56494";"golgi SNAP receptor complex member 2";0,160811262932758;6,87319855038022;0,688021932508317;0,4986181638692;0,962137603500958;-4,6211369244527
"769";"1419394_s_at";"S100a8";"20201";"S100 calcium binding protein A8 (calgranulin A)";-0,495246652044523;13,7789866407669;-1,00418946910434;0,326187473900936;0,962137603500958;-4,59692221795293
"770";"1419396_at";"Arid3a";"13496";"AT-rich interaction domain 3A";-0,273824079006314;7,76551062650128;-1,23811649307436;0,228701889697024;0,962137603500958;-4,57420312124123
"771";"1419406_a_at";"Bcl11a";"14025";"BCL11 transcription factor A";0,383487199691245;6,75506592198881;0,446483987805657;0,6596044973743;0,962137603500958;-4,63396975232587
"772";"1419407_at";"Hc";"15139";"hemolytic complement";-0,545252722161218;4,60441915866505;-0,903768608191083;0,375892557362862;0,962137603500958;-4,60546933438514
"773";"1419410_at";"Batf";"53314";"basic leucine zipper transcription factor, ATF-like";-0,198314049589536;7,9615407839301;-0,906938093743653;0,374250775678606;0,962137603500958;-4,60521133161679
"774";"1419412_at";"Xcl1";"16963";"chemokine (C motif) ligand 1";-0,959806269843645;6,29475327750101;-1,70419137482439;0,102407285936467;0,962137603500958;-4,51913627983674
"775";"1419451_at";"Fzr1";"56371";"fizzy and cell division cycle 20 related 1";-0,223846885537402;8,59427206703224;-0,616787635102118;0,543695323099042;0,962137603500958;-4,62545613724921
"776";"1419457_at";"Arhgef28";"110596";"Rho guanine nucleotide exchange factor 28";-0,0692590522098246;6,25621329174176;-0,209610479961917;0,835897478952374;0,978859022781125;-4,64138280306836
"777";"1419460_at";"Rpp14";"67053";"ribonuclease P 14 subunit";0,111516258559177;5,74808580592462;0,354440126814534;0,726378413172059;0,964615718617842;-4,63747380139629
"778";"1419470_at";"Gnb4";"14696";"guanine nucleotide binding protein (G protein), beta 4";0,0300233733744113;6,79081937439604;0,136045527390374;0,893020484185485;0,984272872680091;-4,64260520183938
"779";"1419476_at";"Adamdec1";"58860";"ADAM-like, decysin 1";-0,586070827200537;5,87850905430018;-2,48496722045905;0,0210317850916755;0,962137603500958;-4,40861625915386
"780";"1419477_at";"Clec2d";"93694";"C-type lectin domain family 2, member d";-0,186294504228536;5,84668708150696;-0,755189395698001;0,458131646294411;0,962137603500958;-4,61666844684306
"781";"1419494_a_at";"Tpd52";"21985";"tumor protein D52";-0,636838072541334;9,06896337801934;-1,53027576378817;0,140178520312509;0,962137603500958;-4,54100686204928
"782";"1419506_at";"Ggps1";"14593";"geranylgeranyl diphosphate synthase 1";-0,300639440079941;8,02740560383079;-1,10381888329781;0,281580004775782;0,962137603500958;-4,58770806141257
"783";"1419515_at";"Fgd2";"26382";"FYVE, RhoGEF and PH domain containing 2";0,0790463244770869;8,12708733216668;0,162574495018193;0,872335081818316;0,98328109012219;-4,64222407835145
"784";"1419524_at";"Tph1";"21990";"tryptophan hydroxylase 1";0,131114702104203;4,83524591365348;0,408628944141176;0,68675584430542;0,962137603500958;-4,63550563752482
"785";"1419526_at";"Fgr";"14191";"FGR proto-oncogene, Src family tyrosine kinase";-0,682881444173002;8,96372799842106;-1,31235988722962;0,202904730069472;0,962137603500958;-4,56623742500085
"786";"1419532_at";"Il1r2";"16178";"interleukin 1 receptor, type II";-0,742524251401555;8,8127814352364;-0,495404881901668;0,62521856786566;0,962137603500958;-4,63179081939119
"787";"1419534_at";"Olr1";"108078";"oxidized low density lipoprotein (lectin-like) receptor 1";-0,428973212010385;4,9932930118756;-1,1319264430688;0,269833074523135;0,962137603500958;-4,58498188360588
"788";"1419536_a_at";"Rela";"19697";"v-rel reticuloendotheliosis viral oncogene homolog A (avian)";0,145929072165146;9,40478702428448;0,671003216687064;0,509191374118729;0,962137603500958;-4,62220852588923
"789";"1419537_at";"Tfec";"21426";"transcription factor EC";0,0072829318346237;6,03017836085108;0,0139416224277676;0,989002010804125;0,998232659676309;-4,64348727170994
"790";"1419547_at";"Fahd1";"68636";"fumarylacetoacetate hydrolase domain containing 1";-0,254989307421098;6,09979136322743;-0,87074433350646;0,39328106215143;0,962137603500958;-4,60811094875207
"791";"1419549_at";"Arg1";"11846";"arginase, liver";-1,48818317638451;6,58270903075455;-0,933442501142159;0,360707635653092;0,962137603500958;-4,60302344641457
"792";"1419560_at";"Lipc";"15450";"lipase, hepatic";-0,372808699863491;5,65742568572635;-1,5976295607622;0,124367206698787;0,962137603500958;-4,53270358652086
"793";"1419561_at";"Ccl3";"20302";"C-C motif chemokine ligand 3";0,0844324039251063;6,65531071876983;0,133069222396163;0,895346344452539;0,984272872680091;-4,64264375013738
"794";"1419562_at";"Birc6";"12211";"baculoviral IAP repeat-containing 6";0,258195949189894;8,58565967932902;0,715068090912098;0,482074897401122;0,962137603500958;-4,61938326454867
"795";"1419573_a_at";"Lgals1";"16852";"lectin, galactose binding, soluble 1";-0,344372079555797;10,0289303332716;-0,8881298844976;0,384062823671199;0,962137603500958;-4,60673091632943
"796";"1419574_at";"Zfp292";"30046";"zinc finger protein 292";0,280908544523088;6,7533947610395;0,660767031747544;0,515610826713622;0,962137603500958;-4,62284111855524
"797";"1419583_at";"Cbx4";"12418";"chromobox 4";0,198240254946766;8,95647979118536;0,509037165082692;0,61578555683848;0,962137603500958;-4,63114497082814
"798";"1419586_at";"Rp2";"19889";"retinitis pigmentosa 2 homolog";-0,305019593610121;6,80647448381752;-0,71374148331125;0,482878835830942;0,962137603500958;-4,6194707241425
"799";"1419595_a_at";"Ggh";"14590";"gamma-glutamyl hydrolase";-0,378041827591961;7,28945668635138;-0,675889226565851;0,506143043789012;0,962137603500958;-4,62190340551798
"800";"1419599_s_at";"Ms4a6d";"68774";"membrane-spanning 4-domains, subfamily A, member 6D";-1,4110273961662;9,0404564655428;-1,40254487625005;0,174684394539377;0,962137603500958;-4,55611588708065
"801";"1419603_at";"Ifi204";"15951";"interferon activated gene 204";-0,62981022166313;4,7268338862347;-1,11190125097757;0,278164735231016;0,962137603500958;-4,5869297324511
"802";"1419606_a_at";"Tnnt1";"21955";"troponin T1, skeletal, slow";-0,140026313862643;5,93689084988195;-0,458885318957984;0,65081067203384;0,962137603500958;-4,63343802052339
"803";"1419607_at";"Tnf";"21926";"tumor necrosis factor";-0,162847462118352;7,39404951158142;-0,470970819450514;0,64229050403187;0,962137603500958;-4,63290632812802
"804";"1419609_at";"Ccr1";"12768";"C-C motif chemokine receptor 1";-0,775408966292783;9,94906359802962;-1,06468057697057;0,298548242398809;0,962137603500958;-4,59141238372299
"805";"1419614_at";"Pla2g12b";"69836";"phospholipase A2, group XIIB";-0,206294940838877;5,98075358176266;-0,808600657550126;0,427389003273459;0,962137603500958;-4,61284750542123
"806";"1419636_at";"4833420G17Rik";"67392";"RIKEN cDNA 4833420G17 gene";0,213533572245323;6,70010718882728;0,726559414053355;0,47514368848918;0,962137603500958;-4,61861947398682
"807";"1419645_at";"Cstf2";"108062";"cleavage stimulation factor, 3' pre-RNA subunit 2";0,358219416349253;7,62419086013123;0,904264956040035;0,375635137472395;0,962137603500958;-4,60542898211193
"808";"1419647_a_at";"Ier3";"15937";"immediate early response 3";-0,217322052703778;7,27972401378915;-0,211641639517309;0,834331816162916;0,978859022781125;-4,64134171738354
"809";"1419649_s_at";"Myo1c";"17913";"myosin IC";0,137410210373263;9,65887191237621;0,325205167206521;0,748093303997411;0,967355994190942;-4,63842203789531
"810";"1419657_a_at";"Slc25a36";"192287";"solute carrier family 25, member 36";0,521951697363205;8,0269781414479;1,20489650713841;0,241024310521092;0,962137603500958;-4,57765477981065
"811";"1419665_a_at";"Nupr1";"56312";"nuclear protein transcription regulator 1";-0,762333436675373;7,14807394029829;-1,12080244157377;0,27443845984494;0,962137603500958;-4,58606732048144
"812";"1419669_at";"Prtn3";"19152";"proteinase 3";-0,753719533298133;6,3789021605722;-1,34969140745932;0,190818302078427;0,962137603500958;-4,56210526841835
"813";"1419670_at";"Ftcd";"14317";"formiminotransferase cyclodeaminase";-0,196916711745233;5,73258453739271;-0,491457336598454;0,627962514723951;0,962137603500958;-4,6319747050935
"814";"1419681_a_at";"Prok2";"50501";"prokineticin 2";-1,64493374589906;7,4226630706728;-0,879782938991209;0,388470810745142;0,962137603500958;-4,60739644472297
"815";"1419687_at";"Macrod1";"107227";"mono-ADP ribosylhydrolase 1";0,146420567869943;6,04007116619268;0,448320746854586;0,658298827632545;0,962137603500958;-4,63389188457865
"816";"1419691_at";"Camp";"12796";"cathelicidin antimicrobial peptide";0,218874491757395;8,74104408994438;0,185517569611358;0,854520112226098;0,980694259040935;-4,64184012942839
"817";"1419692_a_at";"Ltc4s";"17001";"leukotriene C4 synthase";-0,416736707446636;6,72573535235407;-1,00220713168194;0,327122448487531;0,962137603500958;-4,5970982647244
"818";"1419696_at";"Cd4";"12504";"CD4 antigen";0,172818793636794;7,92717028541055;0,601760340955458;0,553475092828712;0,962137603500958;-4,62631109789682
"819";"1419700_a_at";"Prom1";"19126";"prominin 1";-0,0868957780056494;5,00935372186815;-0,230500548422666;0,81982930941619;0,977395360792975;-4,64094148665353
"820";"1419706_a_at";"Akap12";"83397";"A kinase anchor protein 12";0,352394667846753;5,518140509821;1,33981950108965;0,193958020905792;0,962137603500958;-4,56320601396845
"821";"1419709_at";"Stfa3";"20863";"stefin A3";-1,15336725158332;7,14305386202628;-0,682675693723159;0,501926121968034;0,962137603500958;-4,62147621968906
"822";"1419714_at";"Cd274";"60533";"CD274 antigen";-0,463734591383192;8,2087452666445;-0,805511714040407;0,429131261787057;0,962137603500958;-4,61307483942017
"823";"1419716_a_at";"Pou2f1";"18986";"POU domain, class 2, transcription factor 1";0,23365708360139;6,23204479411476;0,798519414131394;0,433091406648172;0,962137603500958;-4,61358657991376
"824";"1419720_at";"Gp9";"54368";"glycoprotein 9 platelet";0,011959276214526;12,0414173333251;0,045274757041964;0,964296093942797;0,994848207133867;-4,64339784353796
"825";"1419721_at";"Hcar2";"80885";"hydroxycarboxylic acid receptor 2";-0,38023739094392;5,85980885176536;-1,25690068764176;0,221949598915398;0,962137603500958;-4,57222017729508
"826";"1419722_at";"Klk8";"259277";"kallikrein related-peptidase 8";0,415461587889157;8,32050832583856;0,93889273667891;0,357963926833141;0,962137603500958;-4,60256685436284
"827";"1419737_a_at";"Ldha";"16828";"lactate dehydrogenase A";-0,09881951460574;10,0820354952725;-0,362850775238915;0,720173588688233;0,963997065119935;-4,63718621244177
"828";"1419744_at";"H2-DMb2";"15000";"histocompatibility 2, class II, locus Mb2";0,471171008108096;8,85142335938309;0,471305286492508;0,64205541500612;0,962137603500958;-4,63289142434964
"829";"1419745_at";"Arhgap23";"58996";"Rho GTPase activating protein 23";-0,245458570728335;7,97030091868755;-1,00106427886424;0,327662322782073;0,962137603500958;-4,59719962707839
"830";"1419747_at";"Asgr2";"11890";"asialoglycoprotein receptor 2";-0,0896399723611143;5,14925001965265;-0,338359316834379;0,738295051598258;0,965212174937559;-4,63800527780581
"831";"1419764_at";"Chil3";"12655";"chitinase-like 3";-1,2117142269369;9,85677455205738;-0,837059856202777;0,411545320310831;0,962137603500958;-4,61071673288989
"832";"1419769_at";"Cd22";"12483";"CD22 antigen";0,318684001445404;7,27774486195247;0,309106575911049;0,760144124136805;0,967355994190942;-4,63890999909352
"833";"1419810_x_at";"Arhgap9";"216445";"Rho GTPase activating protein 9";-0,437370122849863;8,21836333001143;-1,65919327600207;0,111243576829296;0,962137603500958;-4,52492695036171
"834";"1419811_at";"Adcy9";"11515";"adenylate cyclase 9";-0,327667224625976;5,4502013667731;-0,752015361127574;0,459999494845179;0,962137603500958;-4,61688811159408
"835";"1419814_s_at";"S100a1";"20193";"S100 calcium binding protein A1";-0,106064657314144;11,5397277449083;-0,405415529152927;0,689081338898724;0,962137603500958;-4,63562993979258
"836";"1419824_a_at";"Aasdh";"231326";"aminoadipate-semialdehyde dehydrogenase";0,157864640200298;6,26092536525025;0,415155745775095;0,682042274401051;0,962137603500958;-4,63525023271701
"837";"1419829_a_at";"Gab2";"14389";"growth factor receptor bound protein 2-associated protein 2";-0,421640569331261;7,65296089452762;-1,16184205024802;0,257729709978422;0,962137603500958;-4,58202104238091
"838";"1419833_s_at";"Arap3";"106952";"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3";-0,661041246620667;8,34986506758839;-1,85880131782086;0,0764629831162472;0,962137603500958;-4,49861639608154
"839";"1419873_s_at";"Csf1r";"12978";"colony stimulating factor 1 receptor";-0,491750436699844;9,42882266454469;-1,46000425858819;0,158399703813627;0,962137603500958;-4,54942675244708
"840";"1419883_s_at";"Atp6v1b2";"11966";"ATPase, H+ transporting, lysosomal V1 subunit B2";-0,446353690440247;6,17674250070595;-1,37466937017158;0,183052790695894;0,962137603500958;-4,55929474359478
"841";"1419905_s_at";"Hpgd";"15446";"hydroxyprostaglandin dehydrogenase 15 (NAD)";-0,100124905815803;4,9365774601815;-0,196942878651029;0,84567739089019;0,979973210453363;-4,64163016281658
"842";"1419907_s_at";"Fcrla";"98752";"Fc receptor-like A";0,48833225376567;7,0499870381075;0,512310139630898;0,613530769523619;0,962137603500958;-4,63098741425841
"843";"1419909_at";"Mphosph9";"269702";"M-phase phosphoprotein 9";0,166359942771139;7,90003352138669;0,488749067390611;0,629848227102866;0,962137603500958;-4,63210004678408
"844";"1419918_at";"Tmed7";"66676";"transmembrane p24 trafficking protein 7";0,126717798134422;6,24580736497004;0,576692897533393;0,569991661227066;0,962137603500958;-4,62769317095389
"845";"1419922_s_at";"Atrnl1";"226255";"attractin like 1";-0,85829414207024;6,47278611561597;-1,70946781256039;0,101411312373014;0,962137603500958;-4,51845160523129
"846";"1419976_s_at";"Nfatc3";"18021";"nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 3";0,184389073375534;8,1231199666417;0,471349795067142;0,642024133865537;0,962137603500958;-4,63288944028999
"847";"1419985_s_at";"Ccdc69";"52570";"coiled-coil domain containing 69";-0,00620694102916097;7,04392977584419;-0,013867934827718;0,989060136103409;0,998232659676309;-4,64348737048608
"848";"1420000_s_at";"Igbp1";"18518";"immunoglobulin (CD79A) binding protein 1";0,0383710631966405;8,33361581629964;0,135810682286708;0,893203970537208;0,984272872680091;-4,64260827437689
"849";"1420066_s_at";"Cd160";"54215";"CD160 antigen";-0,458398184367018;5,31077001219592;-1,72371118197393;0,0987638430395638;0,962137603500958;-4,51659757551225
"850";"1420129_s_at";"Rtcb";"28088";"RNA 2',3'-cyclic phosphate and 5'-OH ligase";0,370934795342706;8,80478267414378;1,04447479985864;0,307588894621637;0,962137603500958;-4,59328226463995
"851";"1420139_s_at";"Krr1";"52705";"KRR1, small subunit (SSU) processome component, homolog (yeast)";0,318071209392659;6,6951812446665;1,20913497144276;0,239424821560955;0,962137603500958;-4,57721835835838
"852";"1420142_s_at";"Pa2g4";"18813";"proliferation-associated 2G4";0,374096531463314;6,77347904001534;1,33725300763023;0,194780889665324;0,962137603500958;-4,56349124421463
"853";"1420150_at";"Spsb1";"74646";"splA/ryanodine receptor domain and SOCS box containing 1";0,411490469670061;5,45865861309033;1,71520230474522;0,100338239012216;0,962137603500958;-4,51770617193831
"854";"1420174_s_at";"Tax1bp1";"52440";"Tax1 (human T cell leukemia virus type I) binding protein 1";-0,380682908450384;7,55996652946571;-1,040819824205;0,309244729485012;0,962137603500958;-4,59361737114797
"855";"1420197_at";"Gadd45b";"17873";"growth arrest and DNA-damage-inducible 45 beta";-0,126700482589353;6,20673818410605;-0,544235358590322;0,591744467538546;0,962137603500958;-4,62940013308363
"856";"1420249_s_at";"Ccl6";"20305";"C-C motif chemokine ligand 6";0,392876984516111;9,90923183938183;0,813362067019805;0,424712067340874;0,962137603500958;-4,61249556856883
"857";"1420330_at";"Clec4e";"56619";"C-type lectin domain family 4, member e";-1,51135994714225;8,12660892254989;-1,31642448965596;0,201560500559678;0,962137603500958;-4,56579155756669
"858";"1420338_at";"Alox15";"11687";"arachidonate 15-lipoxygenase";0,0397257151894435;7,28552906532938;0,0453721590065685;0,964219337275925;0,994848207133867;-4,64339741802346
"859";"1420342_at";"Gdap10";"100504486";"ganglioside-induced differentiation-associated-protein 10";-0,459006322630619;7,09343754217162;-0,918468860552756;0,36831795998285;0,962137603500958;-4,60426614124612
"860";"1420353_at";"Lta";"16992";"lymphotoxin A";0,074346618541675;5,6475955271351;0,235946139673113;0,815653630542549;0,976922265858664;-4,64081962280144
"861";"1420361_at";"Slc11a1";"18173";"solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1";-0,556741858461776;8,46547820872125;-0,848927124759156;0,405050074552211;0,962137603500958;-4,60980899818149
"862";"1420368_at";"Denr";"68184";"density-regulated protein";0,345833039180583;7,11816174217745;1,12930178983882;0,27091455278578;0,962137603500958;-4,58523875167584
"863";"1420374_at";"Foxj2";"60611";"forkhead box J2";0,173258468467147;7,26727871739601;0,575112968783212;0,571041022132315;0,962137603500958;-4,62777842327758
"864";"1420380_at";"Ccl2";"20296";"C-C motif chemokine ligand 2";0,291222067044576;5,48307044090831;0,302054331726032;0,765443060604733;0,967759004877426;-4,63911608552933
"865";"1420382_at";"Apobr";"171504";"apolipoprotein B receptor";-0,209918889784998;6,28232084498117;-0,812013581283582;0,425469141135743;0,962137603500958;-4,61259542760043
"866";"1420399_at";"Gfi1b";"14582";"growth factor independent 1B";-0,272247346789667;8,42653140794958;-1,0188503828802;0,319330296357435;0,962137603500958;-4,59561124525069
"867";"1420407_at";"Ltb4r1";"16995";"leukotriene B4 receptor 1";-0,629133961351185;7,5789674270853;-0,86947098142063;0,393961815279691;0,962137603500958;-4,6082110902486
"868";"1420420_at";"Hao1";"15112";"hydroxyacid oxidase 1, liver";0,185997507579344;5,88580138171497;0,480466907516484;0,635630908892357;0,962137603500958;-4,63247923002202
"869";"1420438_at";"Orm2";"18406";"orosomucoid 2";-0,304820511879545;4,52260859199365;-0,350638709504668;0,72918919156446;0,964615718617842;-4,63760161984172
"870";"1420441_at";"Cenpc1";"12617";"centromere protein C1";0,0301167365541879;6,45982754793924;0,122230232933709;0,903824547177714;0,984272872680091;-4,64277694761067
"871";"1420463_at";"Clnk";"27278";"cytokine-dependent hematopoietic cell linker";-0,281251305168794;4,31424190942844;-1,01024815642306;0,323341398233198;0,962137603500958;-4,59638236603391
"872";"1420477_at";"Nap1l1";"53605";"nucleosome assembly protein 1-like 1";0,431564502295165;5,53480707471692;1,01930017711094;0,319121525047793;0,962137603500958;-4,59557077574156
"873";"1420481_at";"Cnnm3";"94218";"cyclin M3";0,078022995387407;6,1304415533743;0,341451380074577;0,73599834957312;0,965212174937559;-4,6379049609435
"874";"1420484_a_at";"Vtn";"22370";"vitronectin";-0,932273794843073;6,71190091901405;-0,797993211617091;0,433390337850194;0,962137603500958;-4,61362492967966
"875";"1420486_at";"Nol7";"70078";"nucleolar protein 7";0,243534716598294;9,64841432667257;1,01257019591593;0,322255217394185;0,962137603500958;-4,59617474829848
"876";"1420497_a_at";"Cebpz";"12607";"CCAAT/enhancer binding protein zeta";0,420219103616597;6,79547922865184;1,024430524659;0,316747039755065;0,962137603500958;-4,59510813573365
"877";"1420498_a_at";"Dab2";"13132";"disabled 2, mitogen-responsive phosphoprotein";0,372431991067172;6,46886737806918;0,467510916996734;0,644724633526258;0,962137603500958;-4,63305990325744
